,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available
3557,35396160,0.2,False,De Baarsjes - Oud-West,52.36014,4.86041,Entire home/apt,2,1,1,3,$139.00,5,1125,True,0,0,4.6,False,,69.5,695.0,7%,9%,22%,4.99,De Baarsjes - Oud-West,0.1780821917808219
3558,35419010,1.0,False,Westerpark,52.39059,4.88738,Entire home/apt,5,3,4,13,$199.00,2,21,True,0,0,4.92,False,,39.8,398.0,7%,15%,20%,4.99,Westerpark,0.0
3559,35421073,0.47000000000000003,False,De Baarsjes - Oud-West,52.3666,4.87301,Entire home/apt,2,1,1,8,$175.00,3,20,True,0,1,5.0,False,,87.5,525.0,8%,19%,14%,4.99,De Baarsjes - Oud-West,0.005479452054794521
3560,35441950,0.51,False,Zuid,52.35352773978342,4.846999633030216,Private room,1,1,1,1,$61.00,7,365,True,5,0,,False,,61.0,427.0,6%,12%,15%,2.99,Zuid,0.9315068493150684
3561,35484494,0.5,False,De Baarsjes - Oud-West,52.36374,4.85257,Entire home/apt,2,1,1,6,$150.00,3,1125,True,0,0,4.71,False,,75.0,450.0,7%,21%,27%,4.99,De Baarsjes - Oud-West,0.0
3562,35504192,1.0,True,De Baarsjes - Oud-West,52.36226,4.86405,Private room,2,1,1,5,$150.00,1,1125,True,4,1,5.0,True,,75.0,150.0,9%,18%,18%,4.99,De Baarsjes - Oud-West,0.7753424657534247
3563,35507173,1.0,False,De Baarsjes - Oud-West,52.37197,4.87308,Entire home/apt,2,1,1,8,$99.00,6,1125,True,0,0,4.73,False,,49.5,594.0,5%,12%,15%,4.99,De Baarsjes - Oud-West,0.0
3564,35507851,,False,De Baarsjes - Oud-West,52.36034,4.85204,Entire home/apt,4,2,3,11,$200.00,3,30,True,0,0,5.0,False,,50.0,600.0,8%,16%,17%,4.99,De Baarsjes - Oud-West,0.04657534246575343
3565,35526085,0.72,False,Centrum-Oost,52.36746,4.90727,Entire home/apt,4,2,3,11,$120.00,3,1125,True,0,1,4.9,False,,30.0,360.0,7%,17%,18%,4.99,Centrum-Oost,0.0027397260273972603
3566,35538022,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37172,4.93748,Private room,2,1,2,6,$111.00,2,10,True,11,6,4.92,False,,55.5,222.0,6%,17%,18%,4.99,Oostelijk Havengebied - Indische Buurt,0.11506849315068493
3567,35542936,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37119,4.93788,Private room,1,1,1,1,$65.00,2,7,True,0,0,4.69,False,,65.0,130.0,4%,8%,15%,2.99,Oostelijk Havengebied - Indische Buurt,0.0
3568,35570381,0.57,True,Centrum-West,52.37846,4.88714,Entire home/apt,2,1,3,9,$220.00,1,90,True,0,3,4.92,False,,110.0,220.0,10%,11%,17%,4.99,Centrum-West,0.0
3569,35592652,0.21999999999999997,False,Centrum-West,52.37102,4.87598,Entire home/apt,3,2,2,11,$220.00,2,1125,True,0,0,5.0,False,,73.33,440.0,7%,16%,26%,4.99,Centrum-West,0.0
3570,35610949,0.99,False,De Baarsjes - Oud-West,52.36556,4.87667,Entire home/apt,2,1,1,6,$165.00,2,14,True,0,2,4.79,False,,82.5,330.0,7%,22%,28%,4.99,De Baarsjes - Oud-West,0.0273972602739726
3571,35612947,0.86,False,Bos en Lommer,52.3752,4.84719,Entire home/apt,2,1,1,11,$96.00,1,15,True,0,0,5.0,False,,48.0,96.0,5%,10%,17%,4.99,Bos en Lommer,0.030136986301369864
3572,35628530,0.29,False,Bos en Lommer,52.38087,4.84922,Entire home/apt,4,2,5,14,$189.00,3,1125,True,0,0,5.0,False,,47.25,567.0,8%,13%,20%,4.99,Bos en Lommer,0.0
3573,35632302,0.99,False,Oud-Oost,52.36181,4.9194,Hotel room,2,1,1,12,$195.00,1,1125,True,22,0,4.39,True,,97.5,195.0,7%,15%,23%,4.99,Oud-Oost,0.6136986301369863
3574,35632344,0.99,False,Oud-Oost,52.36192,4.91966,Private room,4,1,4,11,$346.00,1,1125,True,25,1,4.6,True,,86.5,346.0,9%,23%,28%,4.99,Oud-Oost,0.6328767123287671
3575,35634457,0.63,False,Zuid,52.35122,4.84653,Entire home/apt,2,1,1,4,$165.00,3,21,True,0,0,5.0,False,,82.5,495.0,7%,18%,18%,4.99,Zuid,0.0
3576,35637048,0.5,False,Oostelijk Havengebied - Indische Buurt,52.3611,4.94256,Entire home/apt,4,2,2,9,$200.00,28,1111,True,0,0,5.0,False,,50.0,5600.0,8%,24%,22%,4.99,Oostelijk Havengebied - Indische Buurt,0.0
3577,35644860,0.67,False,De Baarsjes - Oud-West,52.36628,4.86292,Entire home/apt,5,3,3,7,$180.00,5,1125,True,0,0,5.0,False,,36.0,900.0,8%,21%,20%,4.99,De Baarsjes - Oud-West,0.3589041095890411
3578,35659168,1.0,False,Noord-Oost,52.39631,4.92445,Entire home/apt,5,3,4,9,$180.00,4,14,True,0,0,4.67,False,,36.0,720.0,6%,27%,15%,4.99,Noord-Oost,0.0
3579,35662871,0.41000000000000003,False,Zuid,52.35525,4.87473,Private room,2,1,1,1,$110.00,1,1125,True,5,3,4.78,False,,55.0,110.0,7%,16%,20%,4.99,Zuid,0.3287671232876712
3580,35663040,0.8300000000000001,False,Bijlmer-Oost,52.31853,4.96548,Entire home/apt,4,2,2,15,$200.00,2,1125,True,8,0,4.78,False,,50.0,400.0,4%,19%,26%,4.99,Bijlmer-Oost,0.024657534246575342
3581,35693822,0.75,False,De Baarsjes - Oud-West,52.36969,4.86904,Entire home/apt,4,2,3,8,$195.00,6,7,True,0,0,5.0,False,,48.75,1170.0,8%,16%,21%,4.99,De Baarsjes - Oud-West,0.00821917808219178
3582,35696576,,False,Bos en Lommer,52.37727,4.86255,Entire home/apt,2,1,1,2,$65.00,2,1125,True,0,0,4.57,False,,32.5,130.0,6%,12%,17%,2.99,Bos en Lommer,0.0
3583,35724107,0.0,False,De Pijp - Rivierenbuurt,52.35745,4.89476,Entire home/apt,2,1,1,6,$198.00,5,35,True,0,0,5.0,False,,99.0,990.0,6%,18%,25%,4.99,De Pijp - Rivierenbuurt,0.0
3584,35732109,0.59,False,De Pijp - Rivierenbuurt,52.3417,4.89547,Private room,2,1,1,7,$123.00,3,15,True,23,0,4.87,False,,61.5,369.0,6%,18%,17%,4.99,De Pijp - Rivierenbuurt,0.06575342465753424
3585,35747711,0.56,False,Westerpark,52.37661,4.87314,Entire home/apt,2,1,1,5,$149.00,2,1125,True,0,2,4.83,False,,74.5,298.0,7%,16%,20%,4.99,Westerpark,0.010958904109589041
3586,35764214,0.8300000000000001,False,De Baarsjes - Oud-West,52.37036,4.85032,Entire home/apt,2,1,4,9,$124.00,3,1125,True,0,0,5.0,False,,62.0,372.0,5%,19%,17%,4.99,De Baarsjes - Oud-West,0.00821917808219178
3587,35791569,0.97,True,Noord-West,52.41298,4.88871,Entire home/apt,4,2,2,7,$81.00,2,1125,True,7,0,4.93,False,,20.25,162.0,4%,12%,17%,4.99,Noord-West,0.0273972602739726
3588,35800057,1.0,True,Oud-Oost,52.35703,4.92154,Private room,2,1,2,3,$107.00,1,1125,True,0,4,4.86,False,,53.5,107.0,6%,16%,14%,4.99,Oud-Oost,0.0
3589,35816081,1.0,True,Noord-West,52.412754,4.884312,Entire home/apt,4,2,2,7,$145.00,2,1125,True,0,1,4.88,False,,36.25,290.0,7%,11%,15%,4.99,Noord-West,0.0
3590,35822324,0.49,False,De Pijp - Rivierenbuurt,52.35459,4.90052,Entire home/apt,5,3,5,4,$200.00,2,1125,True,0,2,4.73,False,,40.0,400.0,7%,19%,28%,4.99,De Pijp - Rivierenbuurt,0.0027397260273972603
3591,35825085,0.64,False,De Pijp - Rivierenbuurt,52.3547,4.88684,Entire home/apt,3,2,1,5,$140.00,4,30,True,0,0,4.8,True,,46.67,560.0,6%,12%,15%,4.99,De Pijp - Rivierenbuurt,0.0
3592,35826322,0.88,False,Centrum-West,52.37364,4.89877,Entire home/apt,2,1,1,16,$350.00,3,1125,True,29,0,5.0,True,,175.0,1050.0,10%,22%,24%,4.99,Centrum-West,0.2273972602739726
3593,35855352,0.99,False,Oud-Oost,52.35988,4.92017,Shared room,1,1,2,7,$79.00,1,1125,True,0,1,4.63,True,,79.0,79.0,7%,11%,14%,4.99,Oud-Oost,0.0
3594,35855405,0.99,False,Oud-Oost,52.35962,4.91985,Private room,4,1,4,18,$404.00,1,1125,True,26,2,4.29,True,,101.0,404.0,14%,21%,24%,10.99,Oud-Oost,0.6328767123287671
3595,35859398,0.65,True,De Pijp - Rivierenbuurt,52.35241,4.89325,Entire home/apt,4,2,3,8,$171.00,2,1125,True,0,1,4.86,False,,42.75,342.0,8%,15%,23%,4.99,De Pijp - Rivierenbuurt,0.052054794520547946
3596,35859555,0.28,False,Centrum-West,52.37113,4.87501,Private room,4,1,3,10,$180.00,1,1125,True,7,1,4.41,True,,45.0,180.0,8%,19%,25%,4.99,Centrum-West,0.29863013698630136
3597,35860119,1.0,False,De Baarsjes - Oud-West,52.37137,4.87358,Private room,4,1,3,10,$192.00,1,1125,True,3,1,4.0,True,,48.0,192.0,7%,22%,23%,4.99,De Baarsjes - Oud-West,0.3287671232876712
3598,35864556,0.9299999999999999,False,Centrum-Oost,52.36489,4.88376,Entire home/apt,4,2,2,12,$350.00,2,20,True,1,0,4.86,False,,87.5,700.0,12%,20%,22%,4.99,Centrum-Oost,0.0136986301369863
3599,35876292,1.0,False,De Baarsjes - Oud-West,52.36472,4.87689,Entire home/apt,2,1,1,2,$150.00,3,1125,True,1,0,,True,,75.0,450.0,7%,13%,18%,4.99,De Baarsjes - Oud-West,0.0027397260273972603
3600,35889138,0.65,True,Zuid,52.34998,4.84919,Private room,2,1,1,8,$100.00,3,6,True,0,5,4.83,False,,50.0,300.0,7%,12%,19%,4.99,Zuid,0.0
3601,35925638,0.58,False,Geuzenveld - Slotermeer,52.37552,4.82061,Entire home/apt,4,2,4,5,$190.00,3,14,True,0,0,5.0,False,,47.5,570.0,7%,16%,18%,4.99,Geuzenveld - Slotermeer,0.4794520547945205
3602,35927687,0.99,False,Oud-Oost,52.36054,4.91984,Shared room,1,1,2,1,$72.00,1,1125,True,27,4,4.26,True,,72.0,72.0,9%,12%,17%,2.99,Oud-Oost,0.6438356164383562
3603,36046994,0.92,False,Bijlmer-Centrum,52.327,4.94728,Entire home/apt,2,1,1,1,$100.00,2,1125,True,0,0,4.82,False,,50.0,200.0,8%,13%,20%,4.99,Bijlmer-Centrum,0.0
3604,36090396,1.0,False,Gaasperdam - Driemond,52.29125,4.97029,Entire home/apt,4,2,3,1,$115.00,4,10,True,0,0,5.0,True,,28.75,460.0,6%,16%,18%,4.99,Gaasperdam - Driemond,0.0
3605,36093552,,False,De Baarsjes - Oud-West,52.36897526674071,4.8702770992108855,Entire home/apt,6,3,4,21,$540.00,10,30,True,0,0,,True,,90.0,5400.0,12%,14%,20%,10.99,De Baarsjes - Oud-West,0.6684931506849315
3606,36096452,0.0,False,Noord-West,52.41947,4.90653,Entire home/apt,2,1,1,5,$80.00,1,14,True,0,0,5.0,False,,40.0,80.0,5%,16%,16%,4.99,Noord-West,0.0
3607,36111700,0.6900000000000001,False,Buitenveldert - Zuidas,52.335,4.87115,Entire home/apt,2,1,1,6,$125.00,3,1125,True,5,0,4.5,False,,62.5,375.0,8%,14%,21%,4.99,Buitenveldert - Zuidas,0.0136986301369863
3608,36115043,0.29,False,Geuzenveld - Slotermeer,52.37918,4.79243,Private room,4,1,2,11,$171.00,1,1125,True,29,1,4.75,False,,42.75,171.0,7%,19%,25%,4.99,Geuzenveld - Slotermeer,0.25205479452054796
3609,36139698,,False,Oud-Oost,52.35524,4.92367,Entire home/apt,2,1,1,8,$175.00,6,40,True,0,0,5.0,False,,87.5,1050.0,6%,12%,20%,4.99,Oud-Oost,0.0
3610,36143549,1.0,False,De Baarsjes - Oud-West,52.36769,4.86749,Entire home/apt,2,1,1,7,$180.00,3,1125,True,1,0,5.0,False,,90.0,540.0,6%,11%,21%,4.99,De Baarsjes - Oud-West,0.052054794520547946
3611,36163282,,False,Noord-Oost,52.38671,4.95849,Entire home/apt,4,2,4,7,$240.00,7,21,True,0,0,,False,,60.0,1680.0,8%,15%,25%,4.99,Noord-Oost,0.0
3612,36192472,,False,Oud-Noord,52.39955,4.90426,Entire home/apt,4,2,4,9,$177.00,6,1125,True,0,0,5.0,False,,44.25,1062.0,8%,16%,17%,4.99,Oud-Noord,0.0
3613,36231973,,False,Zuid,52.34839,4.88606,Entire home/apt,4,2,2,10,$206.00,2,3,True,0,0,5.0,False,,51.5,412.0,10%,22%,29%,4.99,Zuid,0.0
3614,36256397,0.43999999999999995,False,Centrum-Oost,52.36838,4.93196,Entire home/apt,2,1,1,3,$100.00,8,14,True,0,0,5.0,False,,50.0,800.0,6%,12%,20%,4.99,Centrum-Oost,0.00821917808219178
3615,36258613,0.41,False,Zuid,52.34626,4.86105,Entire home/apt,2,1,1,2,$165.00,5,35,True,0,1,4.93,False,,82.5,825.0,8%,11%,15%,4.99,Zuid,0.005479452054794521
3616,36259851,0.33,False,Noord-West,52.41209,4.90662,Entire home/apt,6,3,3,8,$240.00,3,14,True,0,0,4.5,False,,40.0,720.0,9%,16%,21%,4.99,Noord-West,0.16164383561643836
3617,36272271,,False,Bos en Lommer,52.38211,4.85255,Entire home/apt,2,1,1,2,$115.00,2,14,True,0,0,4.88,False,,57.5,230.0,5%,15%,21%,4.99,Bos en Lommer,0.0
3618,36291783,1.0,False,Westerpark,52.37454,4.87386,Entire home/apt,2,1,1,10,$250.00,5,1125,True,0,0,0.0,False,,125.0,1250.0,12%,28%,21%,4.99,Westerpark,0.038356164383561646
3619,36299861,1.0,False,Bos en Lommer,52.3772,4.8522,Private room,2,1,1,6,$94.00,2,4,True,0,0,5.0,False,,47.0,188.0,7%,12%,17%,4.99,Bos en Lommer,0.0
3620,36301731,0.78,False,Zuid,52.35491,4.88664,Entire home/apt,2,1,1,10,$229.00,2,1125,True,3,3,4.95,False,,114.5,458.0,11%,19%,25%,4.99,Zuid,0.038356164383561646
3621,36303271,,False,De Pijp - Rivierenbuurt,52.34424,4.89612,Entire home/apt,4,2,4,16,$450.00,1,1125,True,0,0,5.0,True,,112.5,450.0,9%,18%,23%,10.99,De Pijp - Rivierenbuurt,0.0
3622,36309359,0.71,False,Oud-Noord,52.38581,4.91543,Entire home/apt,4,2,1,6,$115.00,3,1125,True,0,0,5.0,False,,28.75,345.0,6%,14%,17%,4.99,Oud-Noord,0.0
3623,36310632,0.77,False,Centrum-Oost,52.36312,4.89964,Entire home/apt,2,1,1,7,$135.00,3,30,True,0,0,4.9,True,,67.5,405.0,5%,15%,19%,4.99,Centrum-Oost,0.0
3624,36324929,1.0,False,Oud-Noord,52.39646,4.90676,Entire home/apt,2,1,2,8,$116.00,3,21,True,0,1,4.75,False,,58.0,348.0,7%,10%,19%,4.99,Oud-Noord,0.0
3625,36325266,,False,Gaasperdam - Driemond,52.30176,4.97511,Private room,4,1,2,4,$89.00,1,16,True,0,0,4.56,False,,22.25,89.0,5%,11%,17%,4.99,Gaasperdam - Driemond,0.0
3626,36326573,1.0,False,Bos en Lommer,52.37995,4.84705,Entire home/apt,4,2,2,8,$100.00,2,30,True,0,0,4.75,False,,25.0,200.0,7%,12%,18%,4.99,Bos en Lommer,0.0
3627,36336406,,False,Zuid,52.34666,4.85638,Entire home/apt,4,2,2,9,$199.00,2,30,True,0,0,5.0,False,,49.75,398.0,7%,20%,23%,4.99,Zuid,0.0
3628,36338125,0.99,False,De Baarsjes - Oud-West,52.37041,4.86096,Entire home/apt,4,2,4,1,$150.00,2,14,True,0,0,4.68,True,,37.5,300.0,9%,14%,18%,4.99,De Baarsjes - Oud-West,0.021917808219178082
3629,36342920,0.8099999999999999,False,Centrum-West,52.3826,4.88612,Shared room,4,1,3,13,$325.00,2,90,True,4,1,4.75,False,,81.25,650.0,9%,23%,18%,4.99,Centrum-West,0.010958904109589041
3630,36346375,0.5,False,De Baarsjes - Oud-West,52.362331,4.855101,Entire home/apt,2,1,3,2,$125.00,4,7,True,0,0,5.0,False,,62.5,500.0,7%,6%,15%,4.99,De Baarsjes - Oud-West,0.0
3631,36347815,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36222,4.93954,Entire home/apt,2,1,1,10,$246.00,4,9,True,14,0,4.33,False,,123.0,984.0,4%,18%,23%,4.99,Oostelijk Havengebied - Indische Buurt,0.038356164383561646
3632,36369889,,False,Slotervaart,52.36091,4.82665,Entire home/apt,6,3,2,12,$235.00,5,21,True,0,0,,False,,39.17,1175.0,8%,19%,18%,4.99,Slotervaart,0.0
3633,36377994,0.8800000000000001,True,Centrum-Oost,52.37309,4.90847,Private room,3,1,2,10,$125.00,3,1125,True,3,6,4.95,True,,41.67,375.0,5%,17%,18%,4.99,Centrum-Oost,0.1095890410958904
3634,36397499,0.09000000000000002,False,De Pijp - Rivierenbuurt,52.3513,4.90458,Entire home/apt,4,2,3,11,$290.00,2,10,True,1,0,5.0,False,,72.5,580.0,10%,16%,25%,4.99,De Pijp - Rivierenbuurt,0.019178082191780823
3635,36404771,,False,De Baarsjes - Oud-West,52.36609,4.86708,Entire home/apt,2,1,1,9,$150.00,1,1125,True,0,0,5.0,True,,75.0,150.0,8%,24%,22%,4.99,De Baarsjes - Oud-West,0.0
3636,36411869,0.27,False,Centrum-West,52.38372,4.89006,Entire home/apt,2,1,2,10,$180.00,2,1125,True,6,2,4.69,False,,90.0,360.0,7%,15%,16%,4.99,Centrum-West,0.01643835616438356
3637,36415579,,False,De Baarsjes - Oud-West,52.36899,4.85095,Entire home/apt,2,1,1,1,$140.00,3,10,True,0,0,,True,,70.0,420.0,7%,20%,20%,4.99,De Baarsjes - Oud-West,0.0
3638,36445013,0.96,True,Oud-Noord,52.3832,4.91855,Private room,2,1,1,5,$96.00,1,1125,True,11,4,4.91,False,,48.0,96.0,5%,9%,14%,4.99,Oud-Noord,0.049315068493150684
3639,36446524,0.19,False,Centrum-West,52.36778,4.88123,Entire home/apt,4,2,1,9,$191.00,3,1125,True,4,0,4.0,False,,47.75,573.0,9%,18%,23%,4.99,Centrum-West,0.9178082191780822
3640,36469116,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.35777,4.89443,Entire home/apt,2,1,1,6,$150.00,3,14,True,1,0,4.94,True,,75.0,450.0,7%,17%,23%,4.99,De Pijp - Rivierenbuurt,0.0027397260273972603
3641,36480673,,False,Westerpark,52.38856,4.88537,Entire home/apt,4,2,3,5,$225.00,2,14,True,0,0,4.75,True,,56.25,450.0,7%,19%,27%,4.99,Westerpark,0.0
3642,36496997,1.0,False,De Baarsjes - Oud-West,52.35982,4.85187,Entire home/apt,4,2,3,18,$463.00,2,10,True,1,0,4.52,True,,115.75,926.0,10%,17%,32%,10.99,De Baarsjes - Oud-West,0.005479452054794521
3643,36519601,,False,Slotervaart,52.36627,4.84852,Entire home/apt,2,1,1,3,$50.00,6,21,True,0,0,4.73,False,,25.0,300.0,5%,13%,15%,2.99,Slotervaart,0.0
3644,36546346,1.0,False,Osdorp,52.35355,4.8088,Entire home/apt,2,1,1,1,$80.00,2,1125,True,0,3,4.85,False,,40.0,160.0,5%,14%,15%,4.99,Osdorp,0.0
3645,36556540,0.87,False,Centrum-West,52.3805,4.89165,Entire home/apt,4,2,2,8,$200.00,3,7,True,0,0,4.88,False,,50.0,600.0,10%,16%,22%,4.99,Centrum-West,0.0
3646,36559163,0.52,False,De Pijp - Rivierenbuurt,52.35319,4.90012,Entire home/apt,2,1,1,8,$220.00,3,1125,True,5,0,4.9,False,,110.0,660.0,9%,16%,18%,4.99,De Pijp - Rivierenbuurt,0.0273972602739726
3647,36560153,,False,Bos en Lommer,52.37499895236737,4.859199969921296,Entire home/apt,2,1,1,6,$150.00,2,365,True,10,0,,True,,75.0,300.0,7%,19%,20%,4.99,Bos en Lommer,0.5150684931506849
3648,36561057,0.74,False,De Pijp - Rivierenbuurt,52.35183,4.90542,Entire home/apt,4,2,4,12,$295.00,3,1125,True,0,2,5.0,False,,73.75,885.0,8%,18%,26%,4.99,De Pijp - Rivierenbuurt,0.0684931506849315
3649,36561668,1.0,True,Centrum-West,52.37938,4.88802,Entire home/apt,2,1,2,3,$121.00,2,5,True,3,4,4.98,False,,60.5,242.0,6%,11%,14%,4.99,Centrum-West,0.2136986301369863
3650,36561978,0.74,False,Centrum-West,52.38206,4.88504,Entire home/apt,5,3,3,4,$175.00,2,14,True,0,0,5.0,False,,35.0,350.0,8%,14%,19%,4.99,Centrum-West,0.08493150684931507
3651,36586486,0.99,False,De Baarsjes - Oud-West,52.371,4.86222,Entire home/apt,4,2,4,6,$150.00,2,14,True,0,0,4.67,True,,37.5,300.0,8%,13%,21%,4.99,De Baarsjes - Oud-West,0.01643835616438356
3652,36597869,0.0,False,De Baarsjes - Oud-West,52.36436,4.87581,Entire home/apt,6,3,4,18,$375.00,3,7,True,0,0,,False,,62.5,1125.0,8%,18%,32%,4.99,De Baarsjes - Oud-West,0.0
3653,36609293,1.0,True,Centrum-West,52.36903,4.88716,Hotel room,2,1,1,7,$244.00,1,1125,True,2,6,4.88,True,,122.0,244.0,9%,17%,25%,4.99,Centrum-West,0.36712328767123287
3654,36615250,0.71,False,Centrum-Oost,52.36864,4.93021,Entire home/apt,4,2,2,2,$130.00,2,1125,True,0,0,4.33,True,,32.5,260.0,7%,14%,15%,4.99,Centrum-Oost,0.0
3655,36617058,1.0,True,Noord-Oost,52.41229,4.95317,Private room,4,1,2,7,$119.00,2,1125,True,3,3,4.96,True,,29.75,238.0,6%,14%,20%,4.99,Noord-Oost,0.5068493150684932
3656,36617193,0.8700000000000001,False,Oud-Noord,52.39307,4.91407,Entire home/apt,2,1,1,10,$165.00,3,1125,True,0,0,5.0,False,,82.5,495.0,9%,16%,19%,4.99,Oud-Noord,0.0
3657,36617492,1.0,False,De Baarsjes - Oud-West,52.37212,4.85364,Private room,3,1,2,2,$70.00,3,1125,True,0,0,3.5500000000000003,True,,23.33,210.0,4%,13%,16%,2.99,De Baarsjes - Oud-West,0.0
3658,36619516,1.0,True,Oud-Oost,52.3622,4.93156,Entire home/apt,3,2,1,7,$110.00,1,10,True,0,0,4.93,True,,36.67,110.0,8%,9%,20%,4.99,Oud-Oost,0.0
3659,36620002,,False,Centrum-West,52.3769,4.87855,Entire home/apt,2,1,1,4,$88.00,2,28,True,0,0,,False,,44.0,176.0,6%,9%,18%,4.99,Centrum-West,0.0
3660,36627748,1.0,True,Noord-Oost,52.41051,4.95333,Private room,4,1,2,4,$121.00,2,21,True,0,0,5.0,True,,30.25,242.0,7%,16%,15%,4.99,Noord-Oost,0.5068493150684932
3661,36628072,1.0,True,Noord-Oost,52.41251,4.95456,Private room,4,1,2,3,$125.00,2,1125,True,2,1,4.98,True,,31.25,250.0,7%,15%,21%,4.99,Noord-Oost,0.5616438356164384
3662,36628264,1.0,True,Noord-Oost,52.41272,4.95286,Private room,4,1,2,5,$125.00,2,1125,True,2,0,4.92,True,,31.25,250.0,7%,14%,19%,4.99,Noord-Oost,0.6
3663,36632513,1.0,True,Noord-Oost,52.4127,4.95472,Private room,4,1,2,2,$125.00,2,1125,True,0,0,4.92,True,,31.25,250.0,6%,13%,17%,4.99,Noord-Oost,0.589041095890411
3664,36669987,1.0,True,Oud-Oost,52.3582,4.92306,Entire home/apt,4,2,3,10,$251.00,1,1125,True,0,6,4.96,False,,62.75,251.0,4%,23%,33%,4.99,Oud-Oost,0.0
3665,36684541,0.74,False,Oud-Noord,52.39706,4.90846,Private room,2,1,1,1,$55.00,1,4,True,0,0,4.62,False,,27.5,55.0,4%,14%,16%,2.99,Oud-Noord,0.0
3666,36697451,0.8,False,IJburg - Zeeburgereiland,52.37165,4.96391,Entire home/apt,2,1,1,9,$118.00,7,179,True,17,0,4.64,False,,59.0,826.0,6%,14%,19%,4.99,IJburg - Zeeburgereiland,0.04657534246575343
3667,36711377,0.18999999999999997,False,Centrum-West,52.37089,4.88412,Entire home/apt,2,1,1,5,$294.00,3,365,True,14,0,4.8,False,,147.0,882.0,8%,20%,13%,4.99,Centrum-West,0.5178082191780822
3668,36732140,1.0,True,Watergraafsmeer,52.35536,4.93027,Private room,2,1,2,1,$95.00,4,15,True,5,1,4.87,True,,47.5,380.0,5%,12%,17%,4.99,Watergraafsmeer,0.06027397260273973
3669,36756084,0.8,False,Slotervaart,52.34783,4.83652,Entire home/apt,4,2,2,7,$200.00,3,14,True,0,0,4.82,False,,50.0,600.0,12%,15%,24%,4.99,Slotervaart,0.0
3670,36759213,,False,Westerpark,52.38488,4.87812,Entire home/apt,2,1,1,7,$168.00,1,1125,True,1,0,4.69,False,,84.0,168.0,7%,13%,21%,4.99,Westerpark,0.0027397260273972603
3671,36760602,1.0,False,De Baarsjes - Oud-West,52.36465,4.86315,Entire home/apt,2,1,1,9,$250.00,10,1125,True,0,0,4.83,True,,125.0,2500.0,12%,23%,18%,4.99,De Baarsjes - Oud-West,0.0
3672,36781797,,False,De Baarsjes - Oud-West,52.37277,4.85222,Entire home/apt,1,1,1,10,$125.00,1,1125,True,0,0,5.0,True,,125.0,125.0,7%,13%,17%,4.99,De Baarsjes - Oud-West,0.0
3673,36784801,0.86,False,Westerpark,52.38827,4.88625,Entire home/apt,4,2,2,14,$240.00,3,7,True,2,0,5.0,True,,60.0,720.0,11%,20%,23%,4.99,Westerpark,0.030136986301369864
3674,36790110,1.0,False,Westerpark,52.37507,4.87408,Entire home/apt,2,1,1,6,$109.00,3,120,True,0,0,5.0,True,,54.5,327.0,7%,19%,17%,4.99,Westerpark,0.0
3675,36796300,0.6599999999999999,False,De Pijp - Rivierenbuurt,52.35702,4.90286,Entire home/apt,6,3,3,11,$299.00,4,14,True,2,1,5.0,True,,49.83,1196.0,9%,19%,19%,4.99,De Pijp - Rivierenbuurt,0.1178082191780822
3676,36803582,1.0,False,Noord-West,52.41869,4.87983,Entire home/apt,4,2,2,6,$160.00,3,1125,True,0,0,5.0,False,,40.0,480.0,10%,15%,22%,4.99,Noord-West,0.06575342465753424
3677,36824667,0.99,False,De Baarsjes - Oud-West,52.36884,4.86235,Entire home/apt,4,2,4,6,$150.00,2,30,True,0,0,4.69,True,,37.5,300.0,8%,20%,19%,4.99,De Baarsjes - Oud-West,0.021917808219178082
3678,36825895,0.7300000000000001,False,De Pijp - Rivierenbuurt,52.35373,4.90195,Entire home/apt,2,1,1,3,$107.00,3,21,True,0,0,4.91,False,,53.5,321.0,4%,17%,16%,4.99,De Pijp - Rivierenbuurt,0.0
3679,36828236,0.79,True,Centrum-West,52.37647,4.8807,Private room,4,1,4,8,$350.00,2,1125,True,1,0,4.97,False,,87.5,700.0,10%,12%,24%,4.99,Centrum-West,0.25205479452054796
3680,36829748,0.99,False,De Baarsjes - Oud-West,52.3707,4.86237,Entire home/apt,4,2,4,10,$150.00,2,30,True,0,0,4.55,True,,37.5,300.0,7%,18%,17%,4.99,De Baarsjes - Oud-West,0.021917808219178082
3681,36849604,,False,De Pijp - Rivierenbuurt,52.34117,4.9084,Entire home/apt,4,2,3,9,$125.00,2,1125,True,0,0,4.6,False,,31.25,250.0,7%,17%,15%,4.99,De Pijp - Rivierenbuurt,0.0
3682,36856175,0.88,False,Bos en Lommer,52.3763,4.83864,Entire home/apt,4,2,2,7,$176.00,2,1125,True,0,0,5.0,False,,44.0,352.0,6%,14%,19%,4.99,Bos en Lommer,0.00821917808219178
